Time stamp(ms),Ax,Ay,Az,Gx,Gy,Gz,pitch,roll
15595,,,,,,,,
15602,,,,,,,,
15602,,,,,,,,
15602,,,,,,,,
15605,,,,,,,,
15605,,,,,,,,
15605,,,,,,,,
15612,,,,,,,,
15612,,,,,,,,
15612,,,,,,,,
15615,,,,,,,,
15615,,,,,,,,
15615,,,,,,,,
15622,,,,,,,,
15622,,,,,,,,
15622,,,,,,,,
15625,,,,,,,,
15625,,,,,,,,
15625,,,,,,,,
15632,,,,,,,,
15632,,,,,,,,
15632,,,,,,,,
15635,,,,,,,,
15635,,,,,,,,
15635,,,,,,,,
15642,,,,,,,,
15642,,,,,,,,
15642,,,,,,,,
15645,,,,,,,,
15645,,,,,,,,
15645,,,,,,,,
15652,,,,,,,,
15652,,,,,,,,
15652,,,,,,,,
15655,,,,,,,,
15655,,,,,,,,
15655,,,,,,,,
15662,,,,,,,,
15662,,,,,,,,
15662,,,,,,,,
15665,,,,,,,,
15665,,,,,,,,
15665,,,,,,,,
15672,,,,,,,,
15672,,,,,,,,
15672,,,,,,,,
15675,,,,,,,,
15675,,,,,,,,
15675,,,,,,,,
15682,,,,,,,,
15682,,,,,,,,
15682,,,,,,,,
15685,,,,,,,,
15685,,,,,,,,
15685,,,,,,,,
15692,,,,,,,,
15692,,,,,,,,
15692,,,,,,,,
15695,,,,,,,,
15695,,,,,,,,
15695,,,,,,,,
15702,,,,,,,,
15702,,,,,,,,
15702,,,,,,,,
15705,,,,,,,,
15705,,,,,,,,
15705,,,,,,,,
15712,,,,,,,,
15712,,,,,,,,
15712,,,,,,,,
15715,,,,,,,,
15715,,,,,,,,
15715,,,,,,,,
15722,,,,,,,,
15722,,,,,,,,
15722,,,,,,,,
15725,,,,,,,,
15725,,,,,,,,
15725,,,,,,,,
15732,,,,,,,,
15732,,,,,,,,
15732,,,,,,,,
15735,,,,,,,,
15735,,,,,,,,
15735,,,,,,,,
15742,,,,,,,,
15742,,,,,,,,
15742,,,,,,,,
15745,,,,,,,,
15745,,,,,,,,
15745,,,,,,,,
15752,,,,,,,,
15752,,,,,,,,
15752,,,,,,,,
15755,,,,,,,,
15755,,,,,,,,
15755,,,,,,,,
15762,,,,,,,,
15762,,,,,,,,
15762,,,,,,,,
15765,,,,,,,,
15765,,,,,,,,
15765,,,,,,,,
15772,,,,,,,,
15772,,,,,,,,
15772,,,,,,,,
15775,,,,,,,,
15775,,,,,,,,
15775,,,,,,,,
15782,,,,,,,,
15782,,,,,,,,
15782,,,,,,,,
15785,,,,,,,,
15785,,,,,,,,
15785,,,,,,,,
15792,,,,,,,,
15792,,,,,,,,
15792,,,,,,,,
15795,,,,,,,,
15795,,,,,,,,
15795,,,,,,,,
15802,,,,,,,,
15802,,,,,,,,
15802,,,,,,,,
15805,,,,,,,,
15805,,,,,,,,
15805,,,,,,,,
15812,,,,,,,,
15812,,,,,,,,
15812,,,,,,,,
15815,,,,,,,,
15815,,,,,,,,
15815,,,,,,,,
15822,,,,,,,,
15822,,,,,,,,
15822,,,,,,,,
15825,,,,,,,,
15825,,,,,,,,
15825,,,,,,,,
15832,,,,,,,,
15832,,,,,,,,
15832,,,,,,,,
15835,,,,,,,,
15835,,,,,,,,
15835,,,,,,,,
15842,,,,,,,,
15842,,,,,,,,
15842,,,,,,,,
15845,,,,,,,,
15845,,,,,,,,
15845,,,,,,,,
15852,,,,,,,,
15852,,,,,,,,
15852,,,,,,,,
15855,,,,,,,,
15855,,,,,,,,
15855,,,,,,,,
15862,,,,,,,,
15862,,,,,,,,
15862,,,,,,,,
15865,,,,,,,,
15865,,,,,,,,
15865,,,,,,,,
15872,,,,,,,,
15872,,,,,,,,
15872,,,,,,,,
15875,,,,,,,,
15875,,,,,,,,
15875,,,,,,,,
15882,,,,,,,,
15882,,,,,,,,
15882,,,,,,,,
15885,,,,,,,,
15885,,,,,,,,
15885,,,,,,,,
15892,,,,,,,,
15892,,,,,,,,
15892,,,,,,,,
15895,,,,,,,,
15895,,,,,,,,
15895,,,,,,,,
15902,,,,,,,,
15902,,,,,,,,
15902,,,,,,,,
15905,,,,,,,,
15905,,,,,,,,
15905,,,,,,,,
15912,,,,,,,,
15912,,,,,,,,
15912,,,,,,,,
15915,,,,,,,,
15915,,,,,,,,
15915,,,,,,,,
15922,,,,,,,,
15922,,,,,,,,
15922,,,,,,,,
15925,,,,,,,,
15925,,,,,,,,
15925,,,,,,,,
15932,,,,,,,,
15932,,,,,,,,
15932,,,,,,,,
15935,,,,,,,,
15935,,,,,,,,
15935,,,,,,,,
15942,,,,,,,,
15942,,,,,,,,
15942,,,,,,,,
15945,,,,,,,,
15945,,,,,,,,
15945,,,,,,,,
15952,,,,,,,,
15952,,,,,,,,
15952,,,,,,,,
15955,,,,,,,,
15955,,,,,,,,
15955,,,,,,,,
15962,,,,,,,,
15962,,,,,,,,
15962,,,,,,,,
15965,,,,,,,,
15965,,,,,,,,
15965,,,,,,,,
15972,,,,,,,,
15972,,,,,,,,
15972,,,,,,,,
15975,,,,,,,,
15975,,,,,,,,
15975,,,,,,,,
15982,,,,,,,,
15982,,,,,,,,
15982,,,,,,,,
15985,,,,,,,,
15985,,,,,,,,
15985,,,,,,,,
15992,,,,,,,,
15992,,,,,,,,
15992,,,,,,,,
15995,,,,,,,,
15995,,,,,,,,
15995,,,,,,,,
16002,,,,,,,,
16002,,,,,,,,
16002,,,,,,,,
16005,,,,,,,,
16005,,,,,,,,
16005,,,,,,,,
16012,,,,,,,,
16012,,,,,,,,
16012,,,,,,,,
16015,,,,,,,,
16015,,,,,,,,
16015,,,,,,,,
16022,,,,,,,,
16022,,,,,,,,
16022,,,,,,,,
16025,,,,,,,,
16025,,,,,,,,
16025,,,,,,,,
16032,,,,,,,,
16032,,,,,,,,
16032,,,,,,,,
16035,,,,,,,,
16035,,,,,,,,
16035,,,,,,,,
16042,,,,,,,,
16042,,,,,,,,
16042,,,,,,,,
16045,,,,,,,,
16045,,,,,,,,
16045,,,,,,,,
16052,,,,,,,,
16052,,,,,,,,
16052,,,,,,,,
16055,,,,,,,,
16055,,,,,,,,
16055,,,,,,,,
16062,,,,,,,,
16062,,,,,,,,
16062,,,,,,,,
16065,,,,,,,,
16065,,,,,,,,
16065,,,,,,,,
16072,,,,,,,,
16072,,,,,,,,
16072,,,,,,,,
16075,,,,,,,,
16075,,,,,,,,
16075,,,,,,,,
16082,,,,,,,,
16082,,,,,,,,
16082,,,,,,,,
16085,,,,,,,,
16085,,,,,,,,
16085,,,,,,,,
16092,,,,,,,,
16092,,,,,,,,
16092,,,,,,,,
16095,,,,,,,,
16095,,,,,,,,
16095,,,,,,,,
16102,,,,,,,,
16102,,,,,,,,
16102,,,,,,,,
16105,,,,,,,,
16105,,,,,,,,
16105,,,,,,,,
16112,,,,,,,,
16112,,,,,,,,
16112,,,,,,,,
16115,,,,,,,,
16115,,,,,,,,
16115,,,,,,,,
16122,,,,,,,,
16122,,,,,,,,
16122,,,,,,,,
16125,,,,,,,,
16125,,,,,,,,
16125,,,,,,,,
16132,,,,,,,,
16132,,,,,,,,
16132,,,,,,,,
16135,,,,,,,,
16135,,,,,,,,
16135,,,,,,,,
16142,,,,,,,,
16142,,,,,,,,
16142,,,,,,,,
16145,,,,,,,,
16145,,,,,,,,
16145,,,,,,,,
16152,,,,,,,,
16152,,,,,,,,
16152,,,,,,,,
16155,,,,,,,,
16155,,,,,,,,
16155,,,,,,,,
16162,,,,,,,,
16162,,,,,,,,
16162,,,,,,,,
16165,,,,,,,,
16165,,,,,,,,
16165,,,,,,,,
16172,,,,,,,,
16172,,,,,,,,
16172,,,,,,,,
16175,,,,,,,,
16175,,,,,,,,
16175,,,,,,,,
16182,,,,,,,,
16182,,,,,,,,
16182,,,,,,,,
16185,,,,,,,,
16185,,,,,,,,
16185,,,,,,,,
16192,,,,,,,,
16192,,,,,,,,
16192,,,,,,,,
16195,,,,,,,,
16195,,,,,,,,
16195,,,,,,,,
16202,,,,,,,,
16202,,,,,,,,
16202,,,,,,,,
16205,,,,,,,,
16205,,,,,,,,
16205,,,,,,,,
16212,,,,,,,,
16212,,,,,,,,
16212,,,,,,,,
16215,,,,,,,,
16215,,,,,,,,
16215,,,,,,,,
16222,,,,,,,,
16222,,,,,,,,
16222,,,,,,,,
16225,,,,,,,,
16225,,,,,,,,
16225,,,,,,,,
16232,,,,,,,,
16232,,,,,,,,
16232,,,,,,,,
16235,,,,,,,,
16235,,,,,,,,
16235,,,,,,,,
16242,,,,,,,,
16242,,,,,,,,
16242,,,,,,,,
16245,,,,,,,,
16245,,,,,,,,
16245,,,,,,,,
16252,,,,,,,,
16252,,,,,,,,
16252,,,,,,,,
16255,,,,,,,,
16255,,,,,,,,
16255,,,,,,,,
16262,,,,,,,,
16262,,,,,,,,
16262,,,,,,,,
16265,,,,,,,,
16265,,,,,,,,
16265,,,,,,,,
16272,,,,,,,,
16272,,,,,,,,
16272,,,,,,,,
16275,,,,,,,,
16275,,,,,,,,
16275,,,,,,,,
16282,,,,,,,,
16282,,,,,,,,
16282,,,,,,,,
16285,,,,,,,,
16285,,,,,,,,
16285,,,,,,,,
16292,,,,,,,,
16292,,,,,,,,
16292,,,,,,,,
16295,,,,,,,,
16295,,,,,,,,
16295,,,,,,,,
16302,,,,,,,,
16302,,,,,,,,
16302,,,,,,,,
16305,,,,,,,,
16305,,,,,,,,
16305,,,,,,,,
16312,,,,,,,,
16312,,,,,,,,
16312,,,,,,,,
16315,,,,,,,,
16315,,,,,,,,
16315,,,,,,,,
16322,,,,,,,,
16322,,,,,,,,
16322,,,,,,,,
16325,,,,,,,,
16325,,,,,,,,
16325,,,,,,,,
16332,,,,,,,,
16332,,,,,,,,
16332,,,,,,,,
16335,,,,,,,,
16335,,,,,,,,
16335,,,,,,,,
16342,,,,,,,,
16342,,,,,,,,
16342,,,,,,,,
16345,,,,,,,,
16345,,,,,,,,
16345,,,,,,,,
16352,,,,,,,,
16352,,,,,,,,
16352,,,,,,,,
16355,,,,,,,,
16355,,,,,,,,
16355,,,,,,,,
16362,,,,,,,,
16362,,,,,,,,
16362,,,,,,,,
16365,,,,,,,,
16365,,,,,,,,
16365,,,,,,,,
16372,,,,,,,,
16372,,,,,,,,
16372,,,,,,,,
16375,,,,,,,,
16375,,,,,,,,
16375,,,,,,,,
16382,,,,,,,,
16382,,,,,,,,
16382,,,,,,,,
16385,,,,,,,,
16385,,,,,,,,
16385,,,,,,,,
16392,,,,,,,,
16392,,,,,,,,
16392,,,,,,,,
16395,,,,,,,,
16395,,,,,,,,
16395,,,,,,,,
16402,,,,,,,,
16402,,,,,,,,
16402,,,,,,,,
16405,,,,,,,,
16405,,,,,,,,
16405,,,,,,,,
16412,,,,,,,,
16412,,,,,,,,
16412,,,,,,,,
16415,,,,,,,,
16415,,,,,,,,
16415,,,,,,,,
16422,,,,,,,,
16422,,,,,,,,
16422,,,,,,,,
16425,,,,,,,,
16425,,,,,,,,
16425,,,,,,,,
16432,,,,,,,,
16432,,,,,,,,
16432,,,,,,,,
16435,,,,,,,,
16435,,,,,,,,
16435,,,,,,,,
16442,,,,,,,,
16442,,,,,,,,
16442,,,,,,,,
16445,,,,,,,,
16445,,,,,,,,
16445,,,,,,,,
16452,,,,,,,,
16452,,,,,,,,
16452,,,,,,,,
16455,,,,,,,,
16455,,,,,,,,
16455,,,,,,,,
16462,,,,,,,,
16462,,,,,,,,
16462,,,,,,,,
16465,,,,,,,,
16465,,,,,,,,
16465,,,,,,,,
16472,,,,,,,,
16472,,,,,,,,
16472,,,,,,,,
16475,,,,,,,,
16475,,,,,,,,
16475,,,,,,,,
16482,,,,,,,,
16482,,,,,,,,
16482,,,,,,,,
16485,,,,,,,,
16485,,,,,,,,
16485,,,,,,,,
16492,,,,,,,,
16492,,,,,,,,
16492,,,,,,,,
16495,,,,,,,,
16495,,,,,,,,
16495,,,,,,,,
16502,,,,,,,,
16502,,,,,,,,
16502,,,,,,,,
16505,,,,,,,,
16505,,,,,,,,
16505,,,,,,,,
16512,,,,,,,,
16512,,,,,,,,
16512,,,,,,,,
16515,,,,,,,,
16515,,,,,,,,
16515,,,,,,,,
16522,,,,,,,,
16522,,,,,,,,
16522,,,,,,,,
16525,,,,,,,,
16525,,,,,,,,
16525,,,,,,,,
16532,,,,,,,,
16532,,,,,,,,
16532,,,,,,,,
16535,,,,,,,,
16535,,,,,,,,
16535,,,,,,,,
16542,,,,,,,,
16542,,,,,,,,
16542,,,,,,,,
16545,,,,,,,,
16545,,,,,,,,
16545,,,,,,,,
16552,,,,,,,,
16552,,,,,,,,
16552,,,,,,,,
16555,,,,,,,,
16555,,,,,,,,
16555,,,,,,,,
16562,,,,,,,,
16562,,,,,,,,
16562,,,,,,,,
16565,,,,,,,,
16565,,,,,,,,
16565,,,,,,,,
16572,,,,,,,,
16572,,,,,,,,
16572,,,,,,,,
16575,,,,,,,,
16575,,,,,,,,
16575,,,,,,,,
16582,,,,,,,,
16582,,,,,,,,
16582,,,,,,,,
16585,,,,,,,,
16585,,,,,,,,
16585,,,,,,,,
16592,,,,,,,,
16592,,,,,,,,
16592,,,,,,,,
16595,,,,,,,,
16595,,,,,,,,
16595,,,,,,,,
16602,,,,,,,,
16602,,,,,,,,
16602,,,,,,,,
16605,,,,,,,,
16605,,,,,,,,
16605,,,,,,,,
16612,,,,,,,,
16612,,,,,,,,
16612,,,,,,,,
16615,,,,,,,,
16615,,,,,,,,
16615,,,,,,,,
16622,,,,,,,,
16622,,,,,,,,
16622,,,,,,,,
16625,,,,,,,,
16625,,,,,,,,
16625,,,,,,,,
16632,,,,,,,,
16632,,,,,,,,
16632,,,,,,,,
16635,,,,,,,,
16635,,,,,,,,
16635,,,,,,,,
16642,,,,,,,,
16642,,,,,,,,
16642,,,,,,,,
16645,,,,,,,,
16645,,,,,,,,
16645,,,,,,,,
16652,,,,,,,,
16652,,,,,,,,
16652,,,,,,,,
16655,,,,,,,,
16655,,,,,,,,
16655,,,,,,,,
16662,,,,,,,,
16662,,,,,,,,
16662,,,,,,,,
16665,,,,,,,,
16665,,,,,,,,
16665,,,,,,,,
16672,,,,,,,,
16672,,,,,,,,
16672,,,,,,,,
16675,,,,,,,,
16675,,,,,,,,
16675,,,,,,,,
16682,,,,,,,,
16682,,,,,,,,
16682,,,,,,,,
16685,,,,,,,,
16685,,,,,,,,
16685,,,,,,,,
16692,,,,,,,,
16692,,,,,,,,
16692,,,,,,,,
16695,,,,,,,,
16695,,,,,,,,
16695,,,,,,,,
16702,,,,,,,,
16702,,,,,,,,
16702,,,,,,,,
16705,,,,,,,,
16705,,,,,,,,
16705,,,,,,,,
16712,,,,,,,,
16712,,,,,,,,
16712,,,,,,,,
16715,,,,,,,,
16715,,,,,,,,
16715,,,,,,,,
16722,,,,,,,,
16722,,,,,,,,
16722,,,,,,,,
16725,,,,,,,,
16725,,,,,,,,
16725,,,,,,,,
16732,,,,,,,,
16732,,,,,,,,
16732,,,,,,,,
16735,,,,,,,,
16735,,,,,,,,
16735,,,,,,,,
16742,,,,,,,,
16742,,,,,,,,
16742,,,,,,,,
16745,,,,,,,,
16745,,,,,,,,
16745,,,,,,,,
16752,,,,,,,,
16752,,,,,,,,
16752,,,,,,,,
16755,,,,,,,,
16755,,,,,,,,
16755,,,,,,,,
16762,,,,,,,,
16762,,,,,,,,
16762,,,,,,,,
16765,,,,,,,,
16765,,,,,,,,
16765,,,,,,,,
16772,,,,,,,,
16772,,,,,,,,
16772,,,,,,,,
16775,,,,,,,,
16775,,,,,,,,
16775,,,,,,,,
16782,,,,,,,,
16782,,,,,,,,
16782,,,,,,,,
16785,,,,,,,,
16785,,,,,,,,
16785,,,,,,,,
16792,,,,,,,,
16792,,,,,,,,
16792,,,,,,,,
16795,,,,,,,,
16795,,,,,,,,
16795,,,,,,,,
16802,,,,,,,,
16802,,,,,,,,
16802,,,,,,,,
16805,,,,,,,,
16805,,,,,,,,
16805,,,,,,,,
16812,,,,,,,,
16812,,,,,,,,
16812,,,,,,,,
16815,,,,,,,,
16815,,,,,,,,
16815,,,,,,,,
16822,,,,,,,,
16822,,,,,,,,
16822,,,,,,,,
16825,,,,,,,,
16825,,,,,,,,
16825,,,,,,,,
16832,,,,,,,,
16832,,,,,,,,
16832,,,,,,,,
16835,,,,,,,,
16835,,,,,,,,
16835,,,,,,,,
16842,,,,,,,,
16842,,,,,,,,
16842,,,,,,,,
16845,,,,,,,,
16845,,,,,,,,
16845,,,,,,,,
16852,,,,,,,,
16852,,,,,,,,
16852,,,,,,,,
16855,,,,,,,,
16855,,,,,,,,
16855,,,,,,,,
16862,,,,,,,,
16862,,,,,,,,
16862,,,,,,,,
16865,,,,,,,,
16865,,,,,,,,
16865,,,,,,,,
16872,,,,,,,,
16872,,,,,,,,
16872,,,,,,,,
16875,,,,,,,,
16875,,,,,,,,
16875,,,,,,,,
16882,,,,,,,,
16882,,,,,,,,
16882,,,,,,,,
16885,,,,,,,,
16885,,,,,,,,
16885,,,,,,,,
16892,,,,,,,,
16892,,,,,,,,
16892,,,,,,,,
16895,,,,,,,,
16895,,,,,,,,
16895,,,,,,,,
16902,,,,,,,,
16902,,,,,,,,
16902,,,,,,,,
16905,,,,,,,,
16905,,,,,,,,
16905,,,,,,,,
16912,,,,,,,,
16912,,,,,,,,
16912,,,,,,,,
16915,,,,,,,,
16915,,,,,,,,
16915,,,,,,,,
16922,,,,,,,,
16922,,,,,,,,
16922,,,,,,,,
16925,,,,,,,,
16925,,,,,,,,
16925,,,,,,,,
16932,,,,,,,,
16932,,,,,,,,
16932,,,,,,,,
16935,,,,,,,,
16935,,,,,,,,
16935,,,,,,,,
16942,,,,,,,,
16942,,,,,,,,
16942,,,,,,,,
16945,,,,,,,,
16945,,,,,,,,
16945,,,,,,,,
16952,,,,,,,,
16952,,,,,,,,
16952,,,,,,,,
16955,,,,,,,,
16955,,,,,,,,
16955,,,,,,,,
16962,,,,,,,,
16962,,,,,,,,
16962,,,,,,,,
16965,,,,,,,,
16965,,,,,,,,
16965,,,,,,,,
16972,,,,,,,,
16972,,,,,,,,
16972,,,,,,,,
16975,,,,,,,,
16975,,,,,,,,
16975,,,,,,,,
16982,,,,,,,,
16982,,,,,,,,
16982,,,,,,,,
16985,,,,,,,,
16985,,,,,,,,
16985,,,,,,,,
16992,,,,,,,,
16992,,,,,,,,
16992,,,,,,,,
16995,,,,,,,,
16995,,,,,,,,
16995,,,,,,,,
17002,,,,,,,,
17002,,,,,,,,
17002,,,,,,,,
17005,,,,,,,,
17005,,,,,,,,
17005,,,,,,,,
17012,,,,,,,,
17012,,,,,,,,
17012,,,,,,,,
17015,,,,,,,,
17015,,,,,,,,
17015,,,,,,,,
17022,,,,,,,,
17022,,,,,,,,
17022,,,,,,,,
17025,,,,,,,,
17025,,,,,,,,
17025,,,,,,,,
17032,,,,,,,,
17032,,,,,,,,
17032,,,,,,,,
17035,,,,,,,,
17035,,,,,,,,
17035,,,,,,,,
17042,,,,,,,,
17042,,,,,,,,
17042,,,,,,,,
17045,,,,,,,,
17045,,,,,,,,
17045,,,,,,,,
17052,,,,,,,,
17052,,,,,,,,
17052,,,,,,,,
17055,,,,,,,,
17055,,,,,,,,
17055,,,,,,,,
17062,,,,,,,,
17062,,,,,,,,
17062,,,,,,,,
17065,,,,,,,,
17065,,,,,,,,
17065,,,,,,,,
17072,,,,,,,,
17072,,,,,,,,
17072,,,,,,,,
17075,,,,,,,,
17075,,,,,,,,
17075,,,,,,,,
17082,,,,,,,,
17082,,,,,,,,
17082,,,,,,,,
17085,,,,,,,,
17085,,,,,,,,
17085,,,,,,,,
17092,,,,,,,,
17092,,,,,,,,
17092,,,,,,,,
17095,,,,,,,,
17095,,,,,,,,
17095,,,,,,,,
17102,,,,,,,,
17102,,,,,,,,
17102,,,,,,,,
17105,,,,,,,,
17105,,,,,,,,
17105,,,,,,,,
17112,,,,,,,,
17112,,,,,,,,
17112,,,,,,,,
17115,,,,,,,,
17115,,,,,,,,
17115,,,,,,,,
17122,,,,,,,,
17122,,,,,,,,
17122,,,,,,,,
17125,,,,,,,,
17125,,,,,,,,
17125,,,,,,,,
17132,,,,,,,,
17132,,,,,,,,
17132,,,,,,,,
17135,,,,,,,,
17135,,,,,,,,
17135,,,,,,,,
17142,,,,,,,,
17142,,,,,,,,
17142,,,,,,,,
17145,,,,,,,,
17145,,,,,,,,
17145,,,,,,,,
17152,,,,,,,,
17152,,,,,,,,
17152,,,,,,,,
17155,,,,,,,,
17155,,,,,,,,
17155,,,,,,,,
17162,,,,,,,,
17162,,,,,,,,
17162,,,,,,,,
17165,,,,,,,,
17165,,,,,,,,
17165,,,,,,,,
17172,,,,,,,,
17172,,,,,,,,
17172,,,,,,,,
17175,,,,,,,,
17175,,,,,,,,
17175,,,,,,,,
17182,,,,,,,,
17182,,,,,,,,
17182,,,,,,,,
17185,,,,,,,,
17185,,,,,,,,
17185,,,,,,,,
17192,,,,,,,,
17192,,,,,,,,
17192,,,,,,,,
17195,,,,,,,,
17195,,,,,,,,
17195,,,,,,,,
17202,,,,,,,,
17202,,,,,,,,
17202,,,,,,,,
17205,,,,,,,,
17205,,,,,,,,
17205,,,,,,,,
17212,,,,,,,,
17212,,,,,,,,
17212,,,,,,,,
17215,,,,,,,,
17215,,,,,,,,
17215,,,,,,,,
17222,,,,,,,,
17222,,,,,,,,
17222,,,,,,,,
17225,,,,,,,,
17225,,,,,,,,
17225,,,,,,,,
17232,,,,,,,,
17232,,,,,,,,
17232,,,,,,,,
17235,,,,,,,,
17235,,,,,,,,
17235,,,,,,,,
17242,,,,,,,,
17242,,,,,,,,
17242,,,,,,,,
17245,,,,,,,,
17245,,,,,,,,
17245,,,,,,,,
17252,,,,,,,,
17252,,,,,,,,
17252,,,,,,,,
17255,,,,,,,,
17255,,,,,,,,
17255,,,,,,,,
17262,,,,,,,,
17262,,,,,,,,
17262,,,,,,,,
17265,,,,,,,,
17265,,,,,,,,
17265,,,,,,,,
17272,,,,,,,,
17272,,,,,,,,
17272,,,,,,,,
17275,,,,,,,,
17275,,,,,,,,
17275,,,,,,,,
17282,,,,,,,,
17282,,,,,,,,
17282,,,,,,,,
17285,,,,,,,,
17285,,,,,,,,
17285,,,,,,,,
17292,,,,,,,,
17292,,,,,,,,
17292,,,,,,,,
17295,,,,,,,,
17295,,,,,,,,
17295,,,,,,,,
17302,,,,,,,,
17302,,,,,,,,
17302,,,,,,,,
17305,,,,,,,,
17305,,,,,,,,
17305,,,,,,,,
17312,,,,,,,,
17312,,,,,,,,
17312,,,,,,,,
17315,,,,,,,,
17315,,,,,,,,
17315,,,,,,,,
17322,,,,,,,,
17322,,,,,,,,
17322,,,,,,,,
17325,,,,,,,,
17325,,,,,,,,
17325,,,,,,,,
17332,,,,,,,,
17332,,,,,,,,
17332,,,,,,,,
17335,,,,,,,,
17335,,,,,,,,
17335,,,,,,,,
17342,,,,,,,,
17342,,,,,,,,
17342,,,,,,,,
17345,,,,,,,,
17345,,,,,,,,
17345,,,,,,,,
17352,,,,,,,,
17352,,,,,,,,
17352,,,,,,,,
17355,,,,,,,,
17355,,,,,,,,
17355,,,,,,,,
17362,,,,,,,,
17362,,,,,,,,
17362,,,,,,,,
17365,,,,,,,,
17365,,,,,,,,
17365,,,,,,,,
17372,,,,,,,,
17372,,,,,,,,
17372,,,,,,,,
17375,,,,,,,,
17375,,,,,,,,
17375,,,,,,,,
17382,,,,,,,,
17382,,,,,,,,
17382,,,,,,,,
17385,,,,,,,,
17385,,,,,,,,
17385,,,,,,,,
17392,,,,,,,,
17392,,,,,,,,
17392,,,,,,,,
17395,,,,,,,,
17395,,,,,,,,
17395,,,,,,,,
17402,,,,,,,,
17402,,,,,,,,
17402,,,,,,,,
17405,,,,,,,,
17405,,,,,,,,
17405,,,,,,,,
17412,,,,,,,,
17412,,,,,,,,
17412,,,,,,,,
17415,,,,,,,,
17415,,,,,,,,
17415,,,,,,,,
17422,,,,,,,,
17422,,,,,,,,
17422,,,,,,,,
17425,,,,,,,,
17425,,,,,,,,
17425,,,,,,,,
17432,,,,,,,,
17432,,,,,,,,
17432,,,,,,,,
17435,,,,,,,,
17435,,,,,,,,
17435,,,,,,,,
17442,,,,,,,,
17442,,,,,,,,
17442,,,,,,,,
17445,,,,,,,,
17445,,,,,,,,
17445,,,,,,,,
17452,,,,,,,,
17452,,,,,,,,
17452,,,,,,,,
17455,,,,,,,,
17455,,,,,,,,
17455,,,,,,,,
17462,,,,,,,,
17462,,,,,,,,
17462,,,,,,,,
17465,,,,,,,,
17465,,,,,,,,
17465,,,,,,,,
17472,,,,,,,,
17472,,,,,,,,
17472,,,,,,,,
17475,,,,,,,,
17475,,,,,,,,
17475,,,,,,,,
17482,,,,,,,,
17482,,,,,,,,
17482,,,,,,,,
17485,,,,,,,,
17485,,,,,,,,
17485,,,,,,,,
17492,,,,,,,,
17492,,,,,,,,
17492,,,,,,,,
17495,,,,,,,,
17495,,,,,,,,
17495,,,,,,,,
17502,,,,,,,,
17502,,,,,,,,
17502,,,,,,,,
17505,,,,,,,,
17505,,,,,,,,
17505,,,,,,,,
17512,,,,,,,,
17512,,,,,,,,
17512,,,,,,,,
17515,,,,,,,,
17515,,,,,,,,
17515,,,,,,,,
17522,,,,,,,,
17522,,,,,,,,
17522,,,,,,,,
17525,,,,,,,,
17525,,,,,,,,
17525,,,,,,,,
17532,,,,,,,,
17532,,,,,,,,
17532,,,,,,,,
17535,,,,,,,,
17535,,,,,,,,
17535,,,,,,,,
17542,,,,,,,,
17542,,,,,,,,
17542,,,,,,,,
17545,,,,,,,,
17545,,,,,,,,
17545,,,,,,,,
17552,,,,,,,,
17552,,,,,,,,
17552,,,,,,,,
17555,,,,,,,,
17555,,,,,,,,
17555,,,,,,,,
17562,,,,,,,,
17562,,,,,,,,
17562,,,,,,,,
17565,,,,,,,,
17565,,,,,,,,
17565,,,,,,,,
17572,,,,,,,,
17572,,,,,,,,
17572,,,,,,,,
17575,,,,,,,,
17575,,,,,,,,
17575,,,,,,,,
17582,,,,,,,,
17582,,,,,,,,
17582,,,,,,,,
17585,,,,,,,,
17585,,,,,,,,
17585,,,,,,,,
17592,,,,,,,,
17592,,,,,,,,
17592,,,,,,,,
17595,,,,,,,,
17595,,,,,,,,
17595,,,,,,,,
17602,,,,,,,,
17602,,,,,,,,
17602,,,,,,,,
17605,,,,,,,,
17605,,,,,,,,
17605,,,,,,,,
17612,,,,,,,,
17612,,,,,,,,
17612,,,,,,,,
17615,,,,,,,,
17615,,,,,,,,
17615,,,,,,,,
17622,,,,,,,,
17622,,,,,,,,
17622,,,,,,,,
17625,,,,,,,,
17625,,,,,,,,
17625,,,,,,,,
17632,,,,,,,,
17632,,,,,,,,
17632,,,,,,,,
17635,,,,,,,,
17635,,,,,,,,
17635,,,,,,,,
17642,,,,,,,,
17642,,,,,,,,
17642,,,,,,,,
17645,,,,,,,,
17645,,,,,,,,
17645,,,,,,,,
17652,,,,,,,,
17652,,,,,,,,
17652,,,,,,,,
17655,,,,,,,,
17655,,,,,,,,
17655,,,,,,,,
17662,,,,,,,,
17662,,,,,,,,
17662,,,,,,,,
17665,,,,,,,,
17665,,,,,,,,
17665,,,,,,,,
17672,,,,,,,,
17672,,,,,,,,
17672,,,,,,,,
17675,,,,,,,,
17675,,,,,,,,
17675,,,,,,,,
17682,,,,,,,,
17682,,,,,,,,
17682,,,,,,,,
17685,,,,,,,,
17685,,,,,,,,
17685,,,,,,,,
17692,,,,,,,,
17692,,,,,,,,
17692,,,,,,,,
17695,,,,,,,,
17695,,,,,,,,
17695,,,,,,,,
17702,,,,,,,,
17702,,,,,,,,
17702,,,,,,,,
17705,,,,,,,,
17705,,,,,,,,
17705,,,,,,,,
17712,,,,,,,,
17712,,,,,,,,
